# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.875804221071683,5.976684151792741,4.7964430919452,0.262214767813467,1.6222126528678433,-2.9999999999999787,-0.022953162305608735,0.0,-2.1297605851609545,0.0
 1.886216841413115,5.993412855457932,4.7965131765909605,0.2400383794220397,1.5909747918435468,-3.0000000000000213,-0.024382424167707598,0.0,-2.2188354508383092,0.0
 1.896664240921744,6.009870564600449,4.796575467247524,0.21685731902322308,1.5596325933176598,-3.0000000000000213,-0.025934070775828072,0.0,-2.313568356853006,0.0
 1.9071463101797412,6.026053839357139,4.796629869386937,0.19260633527357907,1.528186385543668,-3.0000000000000213,-0.02762171777574177,0.0,-2.41446415144486,0.0
 1.9176629379851353,6.041959239864849,4.796676288481247,0.16721431444336682,1.4966365021274857,-3.0,-0.02946084901789925,0.0,-2.5220851871999472,0.0
 1.9282140110973118,6.057583326260429,4.796714630002502,0.1406036092380828,1.4649832827909564,-2.999999999999979,-0.03146912583956136,0.0,-2.637059394988781,0.0
 1.9387994139489069,6.072922658680727,4.796744799422752,0.11268927319854306,1.4332270742361715,-2.999999999999979,-0.033666752012272885,0.0,-2.760089711222696,0.0
 1.9494190283186341,6.08797379726259,4.796766702214044,0.08337818483950618,1.4013682311269897,-3.0,-0.03607691467780129,0.0,-2.8919651298195457,0.0
 1.9600727329585843,6.102733302142867,4.796780243848426,0.052568042517373535,1.3694071172071394,-2.999999999999979,-0.03872631158889899,0.0,-3.033573705472527,0.0
 1.970760403168235,6.117197733458405,4.796785329797945,0.020146207196614876,1.3373441065781873,-2.999999999999979,-0.041645790688238864,0.0,-3.185917906127881,0.0
 1.9814819103059012,6.131363651346053,4.7967818655346495,-0.014011634373953327,1.3051795851651888,-3.000000000000021,-0.04487112397514363,0.0,-3.350132821002411,0.0
 1.9922371212264296,6.145227615942659,4.79676975653059,-0.050043019475619226,1.2729139524036035,-3.0,-0.048443953933452244,0.0,-3.5275078510432727,0.0
 2.003025897631602,6.15878618738507,4.796748908257811,-0.08810051294801527,1.2405476231880863,-3.0,-0.05241295229142785,0.0,-3.719512639958172,0.0
 2.0138480953167814,6.172035925810135,4.796719226188362,-0.1283538140301663,1.2080810301325475,-3.000000000000041,-0.056835247709864305,0.0,-3.9278282645956466,0.0
 2.0247035632936776,6.184973391354703,4.796680615794292,-0.17099222797523203,1.1755146262018594,-2.999999999999959,-0.06177819787040312,0.0,-4.154384907686513,0.0
 2.0355921427645027,6.19759514415562,4.7966329825476475,-0.21622757819497307,1.1428488877893839,-3.0000000000000204,-0.06732159695684393,0.0,-4.401407593100382,0.0
 2.046513665916978,6.209897744349735,4.796576231920477,-0.26429765312649944,1.1100843183319573,-3.000000000000061,-0.07356044840490701,0.0,-4.671472074127995,0.0
 2.0574679545022083,6.2218777520738975,4.796510269384829,-0.3154703063443418,1.077221452576266,-3.0000000000000404,-0.08060846571493932,0.0,-4.967573457997332,0.0
 2.0684548181479534,6.233531727464953,4.796435000412751,-0.3700483585775809,1.044260861639031,-2.9999999999999796,-0.08860253012372997,0.0,-5.293211076257556,0.0
 2.0794740523475146,6.244856230659751,4.796350330476292,-0.42837549109457423,1.011203159040347,-3.0000000000000404,-0.09770840380652043,0.0,-5.652494084623903,0.0
 2.09052543604846,6.25584782179514,4.796256165047499,-0.49084337209107703,0.9780490079375113,-2.99999999999996,-0.10812811536612536,0.0,-6.050273852281482,0.0
 2.1016087287444054,6.266503061007967,4.796152409598419,-0.557900328086538,0.9447991298496751,-2.99999999999999,-0.12010958980148367,0.0,-6.492311156015653,0.0
 2.1127236669452736,6.276818508435079,4.796038969601104,-0.6300619653664591,0.9114543152470703,-3.00000000000002,-0.13395931787290083,0.0,-6.985489092573389,0.0
 2.1238699598643063,6.286790724213327,4.795915750527597,-0.7079242729749898,0.8780154364899725,-2.99999999999998,-0.15005919066992704,0.0,-7.538086541601957,0.0
 2.1350472841099593,6.296416268479558,4.79578265784995,-0.7921799104422679,0.8444834637530141,-2.9999999999999503,-0.16888911051379402,0.0,-8.160132768013348,0.0
